duration,src_bytes,dst_bytes,src_packets,dst_packets,wrong_fragment,urgent,protocol,label
0.17570124308606483,553,541,6,3,0,0,1,0
2.6153937195498655,195,416,4,4,1,1,0,1
0.6568709795673036,2113,231,2,3,0,1,0,0
2.118766470611218,541,204,3,0,1,0,0,0
2.9345984716855447,32,5,4,1,0,1,1,0
4.033585314278496,1018,776,4,1,0,1,0,0
0.5938219785933805,1307,465,4,3,0,0,0,0
1.6039414850385423,271,765,4,4,1,0,1,0
0.4507830440159508,519,365,2,5,0,0,0,0
0.25696946027357925,1226,398,5,0,0,1,1,0
2.5489894077307427,860,690,4,3,1,0,1,0
0.922923476313175,312,41,3,0,0,0,1,0
4.479296083862023,814,87,5,1,0,1,0,0
0.03553504259415796,683,811,7,2,1,0,0,0
2.9986726649489786,263,53,6,3,1,1,1,0
1.1948268259155639,777,332,4,3,0,0,0,0
2.5915560194884666,22,312,2,1,0,1,1,0
0.10568468534010655,348,778,6,3,1,1,0,0
0.9008823248968346,351,133,9,2,0,0,1,0
0.7690022414021305,846,613,6,2,1,0,0,0
0.6721142296915743,728,652,3,1,1,0,1,0
2.3241630691635056,1431,607,9,3,0,0,0,0
2.300498011156728,220,941,4,2,1,0,0,0
2.187109389811133,97,592,5,1,1,1,0,0
4.07393130783529,673,536,4,3,0,0,0,0
3.898689602472607,1728,648,6,2,1,1,0,0
0.25011062030172926,836,138,4,1,0,1,0,0
1.7461046368683566,3401,81,2,1,0,0,1,0
0.24720137851642532,177,139,4,4,1,1,0,0
1.0467106322291109,180,921,4,0,0,0,1,0
0.19949889823772948,1043,1046,5,5,0,0,0,0
4.240140618272102,1945,596,5,2,1,0,0,0
1.7273963006859256,1274,365,6,2,0,0,0,1
0.5639417437911558,1855,867,6,2,1,1,0,0
3.387237143712754,863,72,7,6,1,0,2,0
3.341230819590823,2871,4,3,5,1,0,0,0
3.0282051897305795,922,135,4,3,0,1,0,0
2.5916773104395476,854,289,5,3,0,1,1,0
1.1209368962347361,581,112,7,2,0,0,0,0
1.5008926005215213,980,358,8,2,1,0,0,0
1.6527922066370975,1532,712,6,5,0,1,0,0
0.9535325782992676,655,471,3,4,0,0,0,0
5.007018820802684,374,914,5,3,1,1,0,0
2.6483992395917255,557,614,10,3,1,0,1,0
1.3394130902856243,246,1150,6,6,0,0,0,0
0.12189217979012468,1786,586,3,6,0,0,1,0
0.21085429626121233,403,399,4,1,0,0,0,0
3.2583957784000352,259,110,5,2,0,1,0,0
1.5152808418423211,845,853,12,1,1,0,0,0
2.690966216963708,1571,312,3,4,1,1,1,1
2.1512386543412303,951,78,6,8,0,0,1,0
0.322833784613632,411,196,5,2,0,1,0,0
1.3149292644668442,1280,487,4,4,0,1,0,0
0.930702389617527,260,766,8,2,0,0,1,0
1.1069632536438005,1870,599,5,3,1,0,0,1
3.1688043099769487,417,876,2,1,1,0,0,0
2.2285408767141277,61,398,4,4,0,1,2,0
2.5077101398673642,779,1121,3,6,1,1,0,0
0.497794823926175,1290,422,5,5,1,1,0,0
3.9614170199690832,2397,432,6,3,0,1,0,1
0.9928372520047792,1461,15,6,5,1,1,0,0
3.465803868205393,46,79,3,4,1,1,0,0
4.555988561457145,1564,351,3,4,0,0,0,0
0.30495317561296154,1146,673,4,1,1,0,0,0
1.360001556934518,866,428,6,3,1,1,0,0
2.6091406031696733,1521,450,6,2,1,0,0,0
0.35022790428692274,378,116,4,3,1,0,2,0
1.8079080414712232,850,288,3,2,0,1,0,0
2.130920838338186,2060,468,4,3,1,0,0,1
4.67245167946004,2248,135,10,6,1,0,0,0
0.5941161126492596,238,1063,4,4,1,0,0,0
1.7520887392452227,232,584,7,1,0,0,1,0
1.970110958254872,619,38,0,2,0,1,0,0
3.380827126587488,1276,1387,4,2,0,1,1,1
0.5210176961427293,1071,700,4,5,0,1,0,0
0.12150832817549118,47,421,5,3,0,0,0,0
0.9555044103015785,402,308,2,2,1,1,0,0
2.125768690679699,203,1084,9,2,0,0,0,1
1.457540057857876,579,301,3,2,0,1,0,0
2.9349325458500215,2864,551,4,5,0,0,0,0
1.5858676469945832,178,31,5,2,1,1,0,0
2.17779512835745,135,55,3,2,0,1,0,0
0.7523814113406808,1315,241,4,8,0,0,1,0
2.4840578059589813,539,129,6,4,0,0,0,0
2.7559775319318156,1739,562,3,2,1,1,2,0
1.149532027635428,464,603,4,5,1,1,0,0
2.75308720816304,51,644,5,6,1,1,0,0
1.540190868394573,1483,219,9,1,0,0,1,0
1.8239431642535076,1319,92,5,4,0,1,0,0
4.718989615246623,1535,621,2,2,1,1,0,0
1.9371055570124052,679,289,5,1,1,0,1,0
2.315776020866359,1062,799,5,3,0,0,0,0
6.421491054436652,1555,95,4,2,0,0,0,0
0.5723908838190186,330,339,2,6,0,1,0,0
0.5957655272369902,55,239,4,2,0,1,1,0
1.8555927964942653,543,185,10,0,1,0,0,0
1.8779820587777898,922,486,1,3,1,0,0,0
0.0534307838924164,504,249,2,1,0,1,0,0
1.064794039109695,685,385,8,7,0,0,0,0
5.619688844180156,1488,360,8,2,1,1,0,0
1.653686940776046,654,251,0,3,1,1,2,0
0.4645707628041513,65,28,9,1,1,1,0,0
2.831860604559197,941,468,4,2,1,1,0,0
0.7817096968773309,308,94,5,0,1,0,0,0
0.49423710736433746,683,56,4,6,0,1,0,0
2.1245457438289863,516,1151,2,5,0,1,0,0
1.58376453646338,2370,275,2,1,0,0,0,0
1.7052544078343448,279,740,7,0,1,1,0,0
4.825909615463504,1856,377,2,2,1,0,1,0
1.9323553243946217,111,527,3,5,0,0,0,0
0.24757579243307104,1107,554,4,1,0,0,0,0
0.014210560856483978,1034,55,3,2,0,0,1,0
0.1793200533097813,1446,408,8,4,0,0,0,0
0.4920746439044379,540,785,4,1,0,1,0,0
0.24438693448345605,1375,107,11,5,0,1,0,0
2.8326228821491335,2146,463,3,5,1,1,0,1
2.4664182064179663,41,338,2,0,1,0,0,0
2.7240001008242682,334,248,2,3,1,0,1,0
0.24062694971487775,223,538,6,3,1,1,1,0
1.7538955713907445,46,83,6,2,0,0,0,0
1.2539758204017275,2011,373,5,3,0,1,0,0
3.657262133698872,704,161,1,2,1,0,0,0
3.491269920343746,642,50,6,2,1,0,0,0
2.9191810515001473,1910,395,5,3,1,0,0,0
2.0295095515870787,924,129,6,5,1,0,0,0
2.6582421421321056,2420,267,6,1,0,0,0,0
1.8097101752714178,150,456,2,3,1,0,0,0
2.2105424942651353,426,741,7,6,1,0,0,0
0.951405232458369,360,19,6,4,1,0,0,0
1.729068978066525,443,901,6,2,0,1,0,0
2.1121505476463014,1474,111,3,3,1,1,1,0
1.3545227338977115,984,657,7,2,0,1,0,0
1.5824628336947595,623,180,6,2,1,1,0,0
3.947222784506191,242,948,4,3,0,1,0,0
3.4520678198213597,90,228,2,0,0,0,0,0
4.734109907565487,594,451,6,3,1,0,0,0
0.36512289032463596,1027,718,2,5,0,0,0,0
0.6706979449120974,871,425,6,0,1,1,0,0
2.5041971454539422,811,487,8,0,0,0,0,0
1.1883661164646244,2374,271,4,2,0,1,0,0
3.497515544821013,1785,785,5,2,1,1,0,0
1.1731357191811806,1205,202,4,5,0,0,0,0
1.6728018773797446,236,687,1,4,1,1,0,0
0.8316469545928755,721,15,1,1,0,0,1,0
0.3438240473593537,229,270,4,2,1,1,0,0
3.95478726834007,1099,493,6,3,1,1,0,0
0.08511564022364992,685,104,2,1,0,0,0,0
1.9244249780212495,289,237,1,3,0,1,0,0
2.742436232121974,2214,312,5,2,0,0,0,0
4.72463512278976,46,246,3,3,0,0,0,0
2.2053048926129977,1468,431,4,6,1,1,0,0
0.6350003146994767,967,45,3,4,0,0,0,0
2.1510930199997897,728,265,2,4,1,0,2,0
1.8196388578956206,1021,291,7,3,1,1,0,0
3.3650614835053143,1383,314,5,2,0,0,0,0
0.35203044900713965,657,739,3,6,0,0,0,0
0.5918609699031305,324,142,5,3,0,1,0,0
0.016688770069031134,1081,36,6,0,1,0,0,0
0.16130280549116938,118,431,2,8,0,1,1,0
2.3893412232568174,1136,161,0,4,1,1,1,0
1.5118137002084457,134,629,3,0,0,0,0,0
2.30349628280608,50,330,5,1,1,1,0,0
0.9824106210288571,829,728,7,5,1,0,1,0
2.0263996221543623,348,241,11,6,1,0,0,0
0.1623025121499233,2058,640,2,1,0,0,1,0
5.459463682819097,372,376,6,4,0,0,0,0
2.135860832860997,702,79,7,0,0,1,0,0
3.5218746471259688,14,237,2,2,0,0,0,0
3.7358149014419415,1297,372,10,4,1,0,0,0
0.7043176119311876,714,699,5,2,0,0,0,0
5.458547221111947,1660,782,5,3,1,1,0,0
2.990980565890636,157,218,10,5,1,1,0,0
2.942278013645823,2190,260,6,2,0,1,0,0
1.0560443740517533,204,989,3,3,0,1,0,0
0.5655476835626472,264,476,3,3,1,1,1,0
0.5811823459207838,940,223,5,2,1,1,0,0
1.7810611926390343,2372,964,5,3,0,1,1,0
3.8023725500677923,504,477,8,7,1,0,0,0
1.362628435722839,251,332,5,0,1,1,0,0
0.8228872462745807,1786,443,6,5,1,0,0,0
2.6488541247699597,1264,240,8,2,0,0,0,0
2.842301492789584,833,548,5,1,1,0,0,0
2.309319056895572,1542,56,4,5,0,0,0,0
2.4909978130499653,37,547,6,7,1,1,0,0
0.4581437396843838,604,719,6,4,0,0,0,0
0.8579783342611591,497,367,5,5,0,0,0,0
0.7363868612815596,97,6,6,3,1,0,1,0
2.270926496915716,1838,774,4,2,1,0,0,0
1.4738972230918996,640,178,6,2,0,1,0,0
0.8331024335468128,505,824,3,5,0,0,1,0
0.12002459094058249,1200,453,5,3,0,1,1,0
4.91123764869014,1392,136,3,6,0,1,0,0
1.4946349393883378,1083,593,3,1,1,0,2,0
3.2416813028063336,1719,597,5,2,1,0,0,0
0.329252000126262,908,435,0,4,0,1,0,0
1.7211833553136828,467,946,5,1,1,0,0,0
1.7813708599505125,1539,291,8,4,0,1,0,0
3.8774109647184622,209,892,5,6,0,1,1,0
0.7119446798906472,333,427,8,4,1,1,0,0
1.5800807929670704,2021,641,7,0,1,1,0,0
5.65155958376337,1921,553,3,2,0,0,0,0
4.032880201178807,291,162,2,4,0,0,0,0
0.38686875742588445,153,797,2,2,1,1,0,0
0.18644036974071843,1763,84,4,4,1,1,2,1
0.3489099769609364,1100,1239,5,1,1,1,0,0
2.019796496953071,615,231,3,4,1,1,0,0
0.7895517314982577,21,197,4,4,1,1,0,0
0.20951170999305668,631,298,9,2,1,0,0,0
3.9343625014180845,278,807,4,4,0,0,0,0
0.7715802164443262,364,78,5,2,1,1,1,0
5.599178186074639,429,112,4,3,0,0,0,0
1.181485127504346,565,906,5,2,0,0,0,0
4.570636788449455,75,489,4,2,1,1,0,1
1.7146388454212536,1203,259,2,1,1,1,0,0
2.9259211464988955,1588,411,7,1,1,1,0,0
0.44922210303544885,1269,779,5,4,1,0,0,0
0.7075184451748235,23,208,7,3,1,1,0,0
1.9194119100299751,1055,574,4,5,1,0,0,0
2.9771064849306303,377,691,4,5,0,1,0,0
1.0805130040009256,935,358,5,2,1,1,2,0
1.5727866701673943,972,419,3,2,1,1,0,0
1.7205167325786541,446,823,6,1,0,1,1,0
1.8542728043724823,2893,349,4,5,0,1,0,0
2.535244225878762,1757,259,8,4,0,0,0,0
1.218970718894175,1011,31,3,1,0,1,0,0
3.2500878434160505,549,1046,7,7,1,1,0,0
0.9731684261503825,463,66,6,4,1,0,1,0
3.5208295146757047,703,116,4,3,0,0,1,0
0.6184790793309025,1438,454,7,5,1,1,1,0
0.6744020067347858,572,81,7,1,0,0,2,0
5.191997500450879,252,400,4,2,0,1,1,0
1.9142758258391126,1805,340,5,7,1,0,0,0
0.2186447948016086,244,261,2,3,0,0,1,0
4.411705361089128,52,1583,7,3,0,0,1,0
1.8999566826930963,84,655,2,2,0,0,0,0
2.1266261470328494,361,340,8,1,1,1,0,0
1.2291688740477564,41,385,5,3,0,1,0,0
1.6598870773145291,2023,195,4,2,0,0,0,0
2.555219060557072,962,423,5,2,1,1,0,0
0.6189726377855327,260,487,6,1,0,0,0,0
2.7561171578163997,231,353,6,3,0,0,1,0
1.7460060337710783,271,371,6,3,1,1,2,0
1.6567359456630761,467,698,7,5,0,0,0,0
1.3574819265726543,469,451,3,2,0,0,1,0
0.23258617638421586,1310,627,3,4,0,0,2,0
0.9546294493487065,119,386,4,1,1,1,0,0
0.24508030533110614,794,286,3,5,0,0,0,0
1.1434026537234887,256,51,4,1,0,0,0,0
0.29277051677271126,418,606,6,5,0,1,1,0
1.207977270743323,1672,712,2,4,1,1,0,0
1.645594928186496,259,168,4,1,1,0,1,0
1.300170988304727,1167,141,1,2,0,0,1,0
2.4239540459821027,751,995,3,3,0,0,1,0
1.3629581358576401,2529,189,3,4,1,1,1,0
0.13258983116201262,1551,237,7,3,1,1,1,0
0.24920681643035802,1748,442,9,2,0,0,2,0
3.6502934577496777,3100,151,6,5,1,1,2,0
1.6605798912331837,1058,210,2,2,1,0,0,0
0.5765323949112116,463,388,4,3,1,0,0,0
1.9974388821394466,1273,180,4,2,0,1,1,0
3.214384694659376,259,1121,11,1,0,1,1,0
0.9137328207181851,407,594,5,2,0,0,0,0
4.995028355609525,347,97,1,1,0,1,1,0
1.264693012805345,697,564,5,2,0,0,0,0
1.135826338338671,351,353,10,1,1,0,2,0
2.096256759284392,386,854,5,2,0,0,0,0
2.791210486628691,713,62,3,2,0,0,0,0
2.9949333857797193,162,294,5,2,0,0,0,0
2.3646529635820537,1627,150,9,3,1,1,0,0
1.420582582172293,1155,229,12,3,0,1,2,0
0.4297531237950194,847,242,7,3,1,1,0,0
3.6240505244398284,582,487,7,4,1,1,0,0
0.3696512202295522,714,408,5,2,1,1,0,0
2.8690614714262357,518,842,5,2,1,1,0,0
1.536027833687994,1365,194,2,3,1,0,1,0
4.499352039261151,1052,5,5,3,0,0,0,0
0.531748925434175,1371,594,7,4,1,1,2,0
0.6232317454712333,908,197,5,3,0,1,0,0
0.15107458043620448,509,742,4,3,0,1,0,1
3.1577580780594774,1399,741,4,3,0,1,2,0
3.397039673033387,1219,828,5,7,0,1,0,0
0.6592231532877776,676,388,2,1,0,1,0,0
3.269387334953712,1571,43,7,4,0,1,0,0
2.234563160984517,2045,254,4,5,0,0,1,0
2.110720457017151,9,390,3,0,1,0,1,0
1.61878314031389,5,80,4,2,0,0,0,0
2.9629594986162315,1452,866,6,2,0,0,1,0
1.32965619292208,1871,490,4,2,0,0,0,0
5.017510772370278,1150,246,4,7,1,0,0,0
0.918855506283736,1711,1141,6,2,1,0,0,0
2.498445854401709,871,248,6,6,1,1,0,0
2.3746953888267033,841,347,8,1,0,1,0,0
0.8605293745401017,65,215,7,3,0,0,0,0
4.032737293450673,18,943,4,1,1,1,0,0
0.4782003539983002,1258,1112,6,3,0,0,1,0
2.679845210265596,949,704,3,0,1,0,0,0
1.4739107774384923,979,859,8,1,0,0,0,0
0.7900836879996547,1354,808,6,2,1,1,1,1
3.7277006498653793,133,478,5,5,1,1,1,0
0.5266823506961993,260,364,6,3,0,1,0,0
2.561476215126941,269,469,3,5,0,1,0,0
0.6064801839034102,1987,568,9,1,0,1,0,1
2.1023834574033886,2534,170,4,3,1,1,0,0
1.7910182127250163,656,565,6,6,1,0,0,0
2.1341165004708764,305,929,5,3,1,0,1,0
0.4486850388164021,785,96,5,0,1,1,1,0
0.16344269840449321,41,43,2,3,1,1,1,0
0.26906081177154995,173,438,3,2,0,0,2,0
1.7518271772031029,357,124,3,3,0,1,0,0
0.2567422162389572,364,458,3,1,1,1,2,0
0.45722097051905486,928,773,3,2,0,1,0,0
2.5430665195238387,63,25,6,1,1,0,1,0
2.6182426219804875,153,209,3,3,0,0,0,0
0.708379083822368,134,105,5,5,1,0,0,0
0.21592040825853698,292,838,6,5,1,0,1,0
1.2798486240782267,1440,626,9,4,1,1,2,0
0.6331502149111499,761,79,3,6,1,0,0,0
1.2936641643348818,151,389,3,6,1,0,0,0
0.8804424178514338,1561,26,4,6,0,1,1,0
0.2696263279429134,891,485,5,4,0,1,0,0
1.3269475995845421,1470,294,7,6,0,0,0,0
1.3241191181257495,711,254,4,2,1,0,0,0
2.459431347567417,71,305,5,3,1,0,0,0
2.1741966015964835,942,579,1,3,0,0,1,0
1.0502574224320667,405,179,6,2,0,1,0,0
0.5601284094673289,1552,425,5,4,1,0,0,0
1.6830173710736058,1787,293,7,3,1,0,0,0
0.9741224637928239,848,1476,6,5,1,0,0,0
1.9071985598632617,158,58,4,2,0,1,2,0
1.5247785977143309,223,301,6,4,1,1,0,0
1.0588471511699455,885,483,8,1,0,1,1,0
3.0575618394910187,1459,5,3,1,1,1,1,0
3.428374742086006,1303,203,6,5,1,1,0,0
1.69145315960316,789,197,5,6,0,1,0,0
3.3792440105752863,1649,257,5,5,1,1,0,1
0.6939482475875738,146,419,3,2,0,1,1,0
2.100404992052882,462,624,4,2,1,0,0,0
0.40613816179560436,715,1076,2,1,1,0,0,0
0.7612676014462464,158,596,2,1,1,0,0,0
2.241827036616303,65,519,2,4,1,1,0,0
3.6886866168377477,1144,668,1,2,0,0,1,0
2.88553160245055,585,196,3,1,1,0,1,0
0.9699898554488837,347,894,10,5,0,0,0,0
0.08894430999313896,337,2275,2,1,1,1,1,0
1.7728845065403864,683,797,5,1,1,1,0,0
1.8199394061677516,2018,718,6,3,0,1,0,0
0.6523245998107673,1086,462,6,6,0,1,1,0
0.45915438827129296,1514,223,7,4,1,0,1,0
1.755941995989397,310,697,6,8,0,0,1,0
1.9050768379591838,224,350,7,4,1,0,0,0
1.6416992926492142,64,405,3,3,1,1,0,0
1.4772015818568873,156,436,1,1,1,0,1,0
4.155536409863773,708,687,8,1,0,0,1,0
1.135187538089772,1565,171,5,5,1,1,1,0
0.8901302675941645,1183,250,3,2,0,1,1,0
3.2653796410391775,5,192,6,3,1,1,0,0
3.529079618676073,941,362,7,4,0,0,1,1
1.8435272986891458,522,135,4,2,1,1,0,0
0.37528911668826015,1019,110,4,4,0,0,1,0
3.716242191734521,1044,502,4,5,0,1,0,0
2.016158210398131,154,52,6,7,1,1,0,0
1.3905260629595455,241,340,1,4,1,1,0,0
0.5646306131306865,923,488,0,6,0,0,1,0
0.23239814858450913,328,530,4,2,0,1,2,0
1.5764381261806484,2199,446,4,3,1,1,0,0
0.4952517500310333,781,51,5,4,1,0,0,0
0.9148427579111116,238,1128,4,4,0,0,0,0
1.1571974122300748,363,290,4,4,0,1,0,0
0.35614305698699833,1983,413,3,4,1,1,0,0
2.0642587477628767,882,252,4,5,1,1,0,0
6.828489296830839,381,746,1,2,0,0,0,0
2.5539732786521503,267,347,6,5,1,0,0,0
1.6480250483799597,1404,15,4,1,0,0,0,1
0.5203801772378112,290,233,8,3,0,1,1,0
2.1548051550385,159,240,5,2,0,0,1,0
1.0931149466557217,789,154,6,3,0,0,0,0
2.523709548084927,1718,459,4,2,1,0,0,0
3.351013153017559,692,821,10,2,1,1,0,0
1.3848422355363628,407,733,7,5,1,0,0,0
3.2641045768283563,185,322,3,3,0,0,0,0
3.6885957875773547,809,49,3,2,1,0,2,0
4.180904595832047,49,87,5,5,0,1,1,0
1.75012430378468,234,378,6,5,0,1,0,0
3.1556867114903637,354,733,4,2,1,1,0,0
1.4397514896830432,638,135,2,4,0,0,0,0
0.6615397632106714,58,21,3,3,1,0,0,0
1.2918765882895482,153,520,6,4,1,1,0,0
0.9659242213250739,1036,288,1,5,0,1,2,0
1.5661371760199791,377,781,6,3,0,1,1,0
3.1690303218599323,118,621,4,4,1,1,0,0
2.5304406306056983,21,136,6,1,0,1,0,0
2.9476381434346184,498,720,4,3,1,1,0,0
1.016563819915854,1048,557,5,0,1,0,0,1
0.5924362777509045,1001,273,7,4,0,1,0,0
1.9422304687697807,852,412,7,0,0,1,0,0
2.0060973367537303,59,1168,6,0,0,1,1,0
3.8282157020620744,266,212,9,0,1,1,0,0
2.2967880224774255,743,1237,1,3,1,1,0,0
1.9842116709459838,293,326,3,3,0,0,0,0
1.106915825234948,319,443,9,1,0,0,0,0
0.7616623253441591,486,213,8,1,1,1,0,0
3.3390762945877674,396,407,4,4,1,0,1,0
0.6426896619722197,665,509,5,3,1,0,0,0
0.38827712229133127,1360,22,6,6,0,1,0,0
0.013205391942405997,1119,423,5,3,1,1,0,0
3.545765537509327,174,460,9,4,1,0,1,0
2.0725939383617873,537,5,5,2,0,1,0,0
0.2287400369536774,793,113,6,3,1,0,1,0
0.5271071600709731,723,179,9,1,1,1,1,0
2.134354181170894,1674,331,5,2,1,1,1,0
1.7769484017030819,103,221,2,3,1,1,2,0
2.5196314153909314,84,300,5,3,1,1,0,0
2.5035929316709122,1371,290,7,3,1,1,1,0
1.2572431849825316,1510,163,7,3,1,0,0,0
5.773903599147845,2266,316,4,4,1,0,1,0
1.2002711074486117,2744,165,3,2,1,0,0,0
0.7946758179187341,2406,2,5,4,0,1,1,0
4.596575401846126,202,1232,7,5,1,1,0,0
3.3827792805828287,418,474,5,5,0,0,0,0
0.3924241031597995,35,9,8,1,1,0,0,0
1.4479348567468955,118,249,14,3,1,1,0,0
1.0039987128301744,1111,48,4,4,0,0,1,0
1.5639117347883142,187,736,3,4,0,0,0,0
0.3973608719696595,610,45,6,5,1,0,0,0
0.821359194598531,127,82,3,3,1,0,0,0
2.1961047505534275,814,607,6,4,1,0,0,0
1.2702469037361641,883,1105,3,4,0,0,0,0
1.900041346843664,1346,903,2,5,1,1,0,0
0.545161174712232,2292,131,7,4,1,0,1,0
2.2301017811695756,342,175,1,3,0,1,0,0
2.9770637257029247,162,223,7,0,1,1,0,0
1.7290500759856045,97,273,4,5,1,1,0,0
0.45203019540195366,848,223,3,0,1,0,0,0
0.4387991063238721,2072,668,1,4,1,0,0,0
2.0013388055636776,879,303,1,3,0,1,0,0
1.0508202555558088,1218,177,2,1,1,1,2,0
0.0756226927142789,1084,435,5,2,0,1,0,0
3.4568416245603024,98,231,1,4,1,1,0,0
0.2790067817749513,31,746,8,1,1,1,1,0
2.2804273186575177,1421,90,8,2,1,0,0,0
0.07663240572315955,1119,81,5,0,0,0,0,0
1.4958951217037497,786,343,4,1,0,0,0,0
0.7172089957123957,1793,1139,4,2,0,1,1,0
2.746113200185487,2120,485,1,2,1,0,0,0
0.06962267643711573,51,924,5,2,1,0,0,0
2.145056500004882,738,522,5,2,1,1,0,0
1.7638980627272653,931,762,5,2,1,1,0,1
0.06375498788551481,923,1128,3,0,1,1,0,0
1.4981199413561055,198,165,4,6,0,1,1,0
1.8204240313591025,787,198,4,4,0,1,1,0
0.06846367028384437,10,534,1,4,0,1,0,0
5.749213100052863,165,198,4,6,0,1,0,0
2.475429190274264,25,310,5,9,0,0,0,0
1.4072663574196025,1249,75,5,4,1,1,0,0
1.255906047011338,485,98,2,5,1,0,0,0
0.013197319234642846,2035,1010,7,1,1,1,0,0
1.2828389466810883,1025,349,6,3,0,1,0,0
3.6507427497485736,1915,543,11,2,0,1,0,0
1.473652233576055,716,462,6,2,0,1,1,0
4.8058149245483355,298,589,4,1,0,1,0,0
0.09312340326281432,190,215,3,4,0,1,1,0
1.519615713611019,43,131,8,4,0,0,1,0
3.0498433862507985,1101,482,5,4,1,0,0,0
0.6720929999460069,1799,16,7,4,0,0,1,0
0.16192037706296647,1490,157,3,2,1,0,0,0
3.5514728074435045,104,528,6,3,0,1,1,0
2.2819814387899466,484,1362,8,6,1,1,1,0
0.7736631805422055,482,235,7,4,1,0,1,1
1.0253677027763235,691,449,3,2,1,0,0,0
1.2531934205553872,846,70,9,0,0,1,0,0
0.1673607136123627,137,126,6,4,0,0,0,0
0.05685226223105122,549,1156,4,3,0,1,1,0
2.2125823122174166,1611,758,4,3,1,1,0,1
1.676764822647689,253,339,6,4,1,1,0,0
3.094630572147517,1816,405,6,2,1,1,0,0
1.7953723262368073,1421,2,6,6,1,0,0,0
0.3254028167105276,285,119,4,5,0,0,0,0
4.845892388133155,1096,292,2,2,1,0,1,0
3.2547095232848444,759,217,2,5,0,0,0,0
1.1952079849908803,2017,1084,6,2,0,1,0,0
0.881060431002433,1410,42,5,4,1,0,0,0
0.05854461339978645,86,154,4,3,0,1,1,0
1.1465506291713927,2131,479,5,4,1,1,0,0
1.0750464646791968,1426,956,5,1,1,1,0,1
0.8182581407480742,1218,97,7,3,0,0,0,0
0.9383349718316314,199,81,5,3,1,1,0,0
0.5712497805897718,31,96,8,0,1,0,0,0
1.8839574712800258,1069,159,10,4,0,0,0,0
0.03302148432166563,895,854,2,2,0,1,1,0
2.829248107973693,976,1436,4,4,1,1,0,0
1.736668595102235,2085,572,5,4,1,1,0,0
0.620888976921443,1308,743,4,0,0,1,1,1
0.6395078575416879,293,1058,9,6,1,0,1,0
1.2227008587962227,703,324,8,3,1,0,1,0
0.2227336378663637,1068,985,6,5,0,1,0,0
3.954787329949338,1773,596,2,1,1,1,0,0
2.013166308380508,478,271,2,2,0,0,2,0
1.6236063315544227,1780,375,5,5,0,0,0,0
2.342456023227397,825,710,7,2,0,0,0,0
0.549303712524126,629,346,5,2,0,0,0,0
0.15399274275506714,6,571,6,2,0,1,0,0
1.6276380402142436,960,612,5,2,1,0,0,0
0.0165051605397305,284,296,8,3,0,0,0,0
2.785711632645911,69,357,5,4,0,0,0,0
0.5490201230267908,996,196,6,6,1,1,0,0
0.23789310518272644,156,269,3,2,1,1,0,0
0.3127417870962177,498,291,7,5,1,1,1,0
0.13127749671007782,899,252,3,4,0,1,1,0
3.198383111095626,236,649,2,1,1,0,0,0
2.257592587220606,788,155,7,5,1,0,0,0
4.419887908024142,153,420,4,2,0,0,1,0
5.535288407798509,909,398,4,5,0,1,0,0
1.0614340638646795,2035,110,7,1,1,1,0,0
1.1408382546545779,1846,748,4,3,1,1,0,0
1.3524006332868659,1183,685,7,1,1,0,0,0
0.5552118554965342,87,198,3,1,1,1,1,0
0.26016502051133883,0,72,12,1,1,0,0,0
1.1143097482765487,1682,294,6,4,0,1,0,1
1.1037745457968273,53,128,3,3,1,0,0,0
0.7114312429594902,332,499,5,4,0,1,0,0
1.433436836772814,2172,130,9,2,1,0,1,0
2.6842539182752656,252,516,5,1,0,1,0,0
0.8355070748350284,2068,192,0,3,0,1,0,0
6.619137940192784,1098,154,4,5,1,1,1,0
0.09723109807120967,818,89,1,8,0,0,0,0
1.1440352838341044,2371,727,5,1,1,0,0,0
1.5906823689320704,329,105,4,4,0,1,0,0
4.412183516255279,35,87,5,5,1,0,0,0
3.2390013616058324,867,223,6,5,0,0,0,0
1.5938317414722252,1382,368,3,2,1,0,0,0
1.6936050975591312,470,464,6,3,1,0,0,0
1.4213337554492407,205,132,6,2,1,1,1,0
1.24286209203451,934,227,3,5,0,0,0,0
3.9247105269467215,1856,837,3,2,1,0,0,0
2.6183894637063454,1454,866,5,1,1,0,1,0
1.1908780769754723,268,623,3,5,0,0,2,0
3.8727513264946447,854,523,6,1,0,0,0,0
0.9668319573180613,1835,312,3,1,1,0,0,0
2.375522263199745,65,30,6,5,1,0,1,0
3.4257673834463116,805,363,6,1,0,0,1,0
3.218339622984263,1462,663,8,3,0,0,0,0
2.1840260044829107,345,931,4,3,0,0,0,0
1.603104613625808,1154,457,6,4,0,0,0,0
3.031030432965859,322,232,4,1,0,1,2,0
2.3166711311644903,1044,92,0,5,1,1,1,0
0.9841909692535273,75,651,2,2,1,1,0,0
1.5476847966169125,655,43,2,4,0,0,1,0
0.3984708303065302,423,41,6,3,1,1,1,0
2.704323710802403,365,462,4,1,1,0,1,0
0.34860377985254265,2220,588,7,3,1,0,1,0
0.345389139489952,48,838,9,1,1,0,0,0
0.7038551909044917,684,186,5,4,0,1,0,0
0.12694285085013912,1265,47,3,5,0,0,0,0
0.11397569351706538,1820,417,7,3,0,0,0,0
0.9205874353060441,177,190,7,7,1,0,0,0
